simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
0	4.2620217	0.6847603	1.3204223	92.921781	1.4088	1.3715552	0.0057008765	-0.00693624
1	3.7971859	0.87535684	0.38678959	97.165681	2.3057723	2.1636458	0.12471609	0.011858168
2	3.7644135	0.91245576	0.41571206	769.8543	2.7269135	2.5443127	0.10014382	-0.30049464
3	2.7429147	-0.83090338	0.42219035	530.74863	2.6796642	1.5007214	0.21504126	0.13533716
4	2.4513505	-0.22354046	0.33238289	361.67644	2.0760602	1.6618813	0.30728883	-0.29984929
5	4.5625499	-0.0033924737	0.32873468	218.74936	1.5100631	1.1625039	-0.070228616	0.093422162
6	0.17145007	0.40632663	0.63911067	261.43793	2.1222257	1.2174461	0.13347984	0.12853733
7	5.6884721	0.11746066	2.4076972	386.4949	2.6765682	2.4801585	0.093229766	-0.035204626
8	5.8845313	-0.62850955	0.82015032	129.35138	2.4711731	1.7222448	0.011496381	0.016055507
9	0.96535827	1.405876	2.6485628	76.117748	1.3874721	1.214027	-0.31163753	0.15313614
10	5.9676174	0.60324529	0.50822698	360.5908	1.9096671	1.4035636	0.019403507	-0.058844721
11	3.3950243	-0.33706707	2.3010108	197.99548	1.8976514	1.809597	0.2366788	-0.16159605
12	2.4084685	0.086911397	0.26154381	200.03669	2.0694388	1.7509856	-0.12628932	0.026046524
13	2.2987218	-0.66782778	2.2454705	287.7778	2.2586395	1.7798106	0.18695432	-0.19295608
14	0.71179619	-0.57124169	0.43502244	608.45909	1.8953346	1.8925051	0.13107206	-0.13854141
15	4.2690116	-0.061137693	2.7058954	195.94985	1.9982945	1.7405702	0.12068787	0.039820254
16	4.8641515	-1.1185281	0.66906745	444.06997	2.7167528	2.3746212	-0.083205295	-0.060052463
17	2.3531795	0.055067242	0.14395914	209.29708	1.7144655	1.33995	-0.30492676	-0.20765634
18	4.2703887	0.87247801	2.2879091	476.25653	2.0441683	1.7810057	-0.074805808	0.028622424
19	0.98078349	-1.0430924	2.5382067	269.24241	2.040318	1.3608659	-0.31999395	0.028100648
20	5.3373964	0.1944663	2.1127356	43.430749	1.6366592	1.6194479	-0.042720362	0.04056243
