simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
0	4.2620217	0.6847603	1.3204223	175.84038	1.9137793	1.7654002	0.019407389	0.01218688
1	4.7868293	-0.79635128	2.9732863	4620.0042	16.592166	12.908435	0.2828417	0.22273829
2	0.13244759	-0.041123812	2.3719942	3577.7286	28.946777	21.354071	0.53294307	-0.17700112
3	3.7971859	0.87535684	0.38678959	130.86756	1.9861542	1.4191422	0.040316442	-0.018977246
4	1.0518533	0.45252743	2.1388016	1010.0163	20.533199	18.883514	0.058492696	-0.51601208
5	3.7699207	-1.0782363	2.8339636	4636.5973	33.52114	27.494974	-0.19378411	-0.029769303
6	0.54163444	0.25383075	0.64851615	1619.4015	24.832296	21.987001	0.5723953	-0.35779678
7	2.7429147	-0.83090338	0.42219035	960.27955	2.7060897	2.3599621	0.18624809	-0.24254595
8	4.5625499	-0.0033924737	0.32873468	370.23132	1.4284254	1.3840636	-0.27960311	-0.10317932
9	0.17145007	0.40632663	0.63911067	394.94156	1.5191797	1.3698224	-0.20578171	-0.30723537
10	5.8845313	-0.62850955	0.82015032	169.34754	1.5999441	1.3107311	0.017059807	0.16325234
11	0.055809641	0.96988841	2.7723928	2249.2205	19.668323	15.351161	-0.090711153	0.3746072
12	1.8886364	0.69192807	2.3287861	1228.9784	36.146553	9.2295203	0.21458744	-0.2168571
13	0.22270614	0.70805593	1.8320307	1053.8546	13.178255	13.159165	0.10022858	-0.52977163
14	3.3950243	-0.33706707	2.3010108	306.48104	1.8108234	1.7844394	-0.20504143	-0.091237688
15	1.4256659	-1.163838	1.2945891	362.48335	2.8757941	2.5778456	-0.022499039	0.19613155
16	0.59251636	-1.2848864	0.045897956	2458.9416	24.31462	12.570678	0.43220097	-0.35951642
17	2.434501	-0.44445802	2.6385445	590.19517	1.8365464	1.757778	-0.18580766	-0.02531944
18	5.8493326	-0.054763019	2.7044718	1480.8429	15.658061	11.481125	0.2002131	-0.022903272
19	2.2987218	-0.66782778	2.2454705	446.95644	2.1038533	1.8137194	0.028142179	0.039571598
20	0.71179619	-0.57124169	0.43502244	898.18908	1.6513045	1.6235863	0.034124438	0.12142068
21	1.1892988	0.26234991	0.54185913	2131.9721	28.43785	14.418806	0.26265161	-0.29624912
22	1.7616645	-0.23895613	2.7726104	574.38962	2.114016	2.0979913	-0.040643917	-0.0063686427
23	3.0748262	0.94560576	2.7256185	575.13914	7.5632495	7.3241147	0.23737821	-0.62732779
24	1.786631	0.68409147	0.40715415	566.82798	2.0035901	1.6232721	0.057905134	0.016187628
25	0.13958807	-0.9271967	0.95901775	1084.1469	12.003223	8.6503773	0.0087820307	0.21780995
26	3.0760969	1.3280233	0.79834593	6178.3756	51.814313	41.393856	-0.40342519	-0.48259408
27	1.7016941	0.73960617	1.4552008	4739.2829	2.8475018	2.1201332	-0.24893231	0.064870885
28	1.7542944	-0.024825885	0.4115078	507.1965	1.4309743	1.3357683	-0.21933397	0.25080002
29	4.6016685	-0.43314576	2.5337191	463.92772	2.7494067	1.6263511	-0.045669779	-0.019743305
30	5.3373964	0.1944663	2.1127356	61.239909	1.5395901	1.2054223	-0.07994825	0.10563521
31	5.6967739	0.28608051	0.4561375	677.20865	2.3696569	2.2431189	-0.26094899	-0.03435879
32	0.95551504	0.69030263	2.3541575	10818.29	61.795414	59.81461	0.058131585	-0.21671929
33	5.7311327	0.79517612	0.80954091	261.21748	1.9738331	1.2445157	0.078071974	-0.0054037281
34	4.6029144	-1.2614521	0.48299387	2971.7327	32.735929	32.013769	0.50829412	0.86034351
35	4.2274159	0.12768348	2.1162809	1898.8607	16.664265	15.046766	0.12399705	-0.06902245
36	4.8158785	-0.38728304	2.9822675	635.41104	2.0464872	1.6772512	-0.16580915	-0.0046294427
37	4.7244838	0.055420077	2.6755138	347.03567	2.045153	1.9106104	-0.19819157	0.073517533
38	4.6044581	0.70640058	0.90060098	779.83216	25.063068	21.926086	-0.099766185	-0.10242629
39	1.4531814	0.43086688	0.52270233	3416.324	20.956739	9.9993524	0.028781904	0.39711253
40	0.66535425	-0.12373146	2.818656	434.5813	1.6932621	1.4867927	-0.11790103	-0.21415236
41	4.6484458	0.3994863	0.98852277	242.46344	2.4597973	2.1061524	0.027851263	-0.07634572
42	1.4484263	-0.63576369	0.93861788	322.63818	1.91942	1.517796	0.0068122919	-0.0078690028
43	0.0099377962	-0.15594546	1.3289335	1141.4089	30.190855	24.311582	0.24711625	-0.21462856
44	1.9133264	0.20788158	1.9018954	2368.2029	35.988254	32.410368	0.041397058	0.31146307
45	4.7860584	0.68903642	0.77036909	358.1336	1.8852923	1.7772716	-0.11784718	0.011295168
46	3.9843891	0.24639019	2.1990608	6532.87	4.5840808	3.2926306	0.050709181	-0.1117076
47	0.74084987	-0.15450337	2.4096784	326.40743	2.4359514	1.6077335	-0.086037414	0.059887181
48	0.69248865	-1.04349	1.7904534	942.57987	11.695392	10.88817	0.12939395	-0.044359045
49	6.0422185	-0.82245846	2.5673898	305.552	1.5445986	1.2715765	0.00077664916	-0.18586245
