jd,mag,mag_unc,filter,limmag,programid,sim
2444257.0170611613,99.0,99.0,r,19.766893373121054,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444257.0190403615,99.0,99.0,r,20.83491836567609,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444257.0214361614,99.0,99.0,r,19.78697165026221,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444257.0238435613,99.0,99.0,r,20.19255293765163,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444258.4655271294,99.0,99.0,i,20.41362291329364,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444261.0983403614,99.0,99.0,g,21.49937018707307,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444261.1536065615,99.0,99.0,r,13.043999374608116,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444262.4844917054,99.0,99.0,i,20.43720030024592,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444263.115049607,99.0,99.0,r,21.4,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444263.158672307,99.0,99.0,g,21.17914925847161,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/22
2444244.8988594534,99.0,99.0,g,21.179756247648957,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/42
2444244.9463362535,99.0,99.0,r,21.12756989822526,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/42
2444245.586703169,19.38859010794188,0.1851739186056551,i,20.9,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/42
2444245.8988594534,19.77487149821684,0.0549199177399042,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/42
2444245.9485932533,19.76926512112985,0.0492950224549058,r,21.4,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O5/outdir_BNS/42
