jd,mag,mag_unc,filter,limmag,programid,sim
2444244.541886574,99.0,99.0,u,23.728934296512083,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.541886574,99.0,99.0,y,22.065483127225875,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.541886574,99.0,99.0,z,23.148780656509278,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.541886574,22.943825200218303,0.1,r,24.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.541886574,99.0,99.0,i,23.788923354102444,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.541886574,23.40316272379432,0.1,g,25.0,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.5835532406,22.75331182850704,0.1,r,24.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.5835532406,99.0,99.0,y,22.030966254445723,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.5835532406,99.0,99.0,i,23.577846708168025,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.5835532406,99.0,99.0,z,22.997561312992143,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.5835532406,99.0,99.0,u,23.557868592994296,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.5835532406,23.19629962361995,0.1,g,25.0,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.666886574,22.78257342334346,0.1,g,25.0,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.666886574,22.37228508515105,0.1,r,24.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.666886574,99.0,99.0,i,23.15569341637291,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.666886574,99.0,99.0,u,23.215737186018465,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.666886574,99.0,99.0,z,22.695122626010694,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.666886574,99.0,99.0,y,21.961932508897476,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444245.5002199076,20.94802332168013,0.1,g,25.0,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444245.5002199076,20.567146952646425,0.1,i,24.0,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444245.5002199076,20.59402556383333,0.1,z,23.3,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/0
2444244.541886574,99.0,99.0,u,23.9,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
2444244.541886574,99.0,99.0,y,22.1,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
2444244.541886574,99.0,99.0,z,23.3,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
2444244.541886574,99.0,99.0,r,24.67413566604324,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
2444244.541886574,99.0,99.0,i,23.97678204467167,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
2444244.541886574,99.0,99.0,g,24.89776242383812,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
2444244.5835532406,99.0,99.0,r,24.648271332081965,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
2444244.5835532406,99.0,99.0,y,22.1,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/Rubin/O4/outdir_BNS/1
