jd,mag,mag_unc,filter,limmag,programid,sim
2444244.533667665,99.0,99.0,g,21.693858908001584,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444244.540033465,99.0,99.0,r,21.4,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444245.533667665,20.826941226207904,0.0957934168731474,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444245.770407209,99.0,99.0,r,14.6711464719186,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444245.8103493094,99.0,99.0,g,21.151593355708872,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444248.0695201587,99.0,99.0,i,20.58833487758113,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444248.7346821954,99.0,99.0,g,19.493507866784825,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444248.7565802955,99.0,99.0,r,20.412208941849435,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444250.7822407144,99.0,99.0,g,20.95039005321493,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444252.686335262,99.0,99.0,r,21.05342189078284,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444254.1545050186,99.0,99.0,i,20.877854412794903,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444257.1733755283,99.0,99.0,i,20.51019868090049,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444260.2075039176,99.0,99.0,i,20.498754410169344,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444263.2772193607,99.0,99.0,i,19.77124650634798,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/37
2444244.533667665,99.0,99.0,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444244.540033465,99.0,99.0,r,21.4,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444245.533667665,20.767469524127577,0.0957934168731474,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444245.770407209,99.0,99.0,r,14.6711464719186,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444245.8103493094,20.854814156621227,0.1122019526329271,g,21.7,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444248.0695201587,99.0,99.0,i,19.940845010840132,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444248.7346821954,99.0,99.0,g,20.45109584812497,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444248.7565802955,99.0,99.0,r,20.412208941849435,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444250.7822407144,99.0,99.0,g,19.088431662619847,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444252.686335262,99.0,99.0,r,21.05342189078284,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444254.1545050186,99.0,99.0,i,20.011022086577235,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
2444257.1733755283,99.0,99.0,i,20.66253330082498,0.0,/home/weizmann.kiendrebeogo/NMMA/nmma/LC/Farah_lc/ZTF/O4/outdir_BNS/43
