jd,mag,mag_unc,filter,limmag,programid,sim
2444244.850146013,99.0,99.0,g,18.59695397940625,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444244.893132113,99.0,99.0,r,21.88057971965943,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444245.850146013,99.0,99.0,g,20.098903675761875,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444245.8544169124,22.01238414255176,0.154956721324572,r,25.0,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444246.183674074,99.0,99.0,i,18.241172082857403,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444246.4248014493,99.0,99.0,r,19.59767381514201,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444249.2734021377,99.0,99.0,i,19.541795272062977,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444255.3046473395,99.0,99.0,g,18.603709206232065,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444255.3475177395,99.0,99.0,r,19.545953516496564,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444257.3095632843,99.0,99.0,g,20.95147227000594,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444257.402722984,99.0,99.0,r,20.29901856703621,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444260.1768383253,99.0,99.0,g,20.604698722395348,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444260.360461025,99.0,99.0,r,20.15534188199844,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444262.208510328,99.0,99.0,i,20.304613537314253,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/20_300_323
2444244.632367073,20.982079786362632,0.088071783169858,g,25.0,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/22_180_816
2444244.651857873,99.0,99.0,r,21.683962886465498,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/22_180_816
2444245.4187085857,99.0,99.0,g,18.35019086965064,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/22_180_816
2444245.438766386,99.0,99.0,r,21.21669865741145,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/22_180_816
2444245.632367073,99.0,99.0,g,21.55037621427773,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/22_180_816
2444245.652019773,21.91524454623398,0.2483728628136275,r,25.0,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/22_180_816
2444248.1902353666,99.0,99.0,i,20.27144410880774,0.0,/home/weizmann.kiendrebeogo/NMMA/lightcurves-2500-injections/Petrov_lc/ztf/O4/outdir_NSBH/NSBH/22_180_816
