simulation_id	longitude	latitude	inclination	distance	mass1	mass2	spin1z	spin2z
0	4.2620217	0.6847603	1.3204223	237.00265	7.8297114	2.0426043	0.026739907	-0.31808652
1	0.43188698	-0.55696732	0.50728767	1234.5165	11.598171	2.5470445	0.0060770824	0.0049571118
2	2.7476572	-1.2241757	2.8669594	1027.7021	7.5380714	2.4447161	-0.14664105	-0.049315832
3	0.38610984	-1.2183755	1.0088656	729.49094	11.852147	2.0693722	-0.58523958	-0.03292289
4	3.70423	0.69447503	0.19379682	1111.1856	6.802848	2.6507969	-0.54461198	-0.058359169
5	3.7971859	0.87535684	0.38678959	195.54248	7.2038621	2.444524	-0.012248022	0.36182275
6	5.5552748	-0.033335504	2.5617974	851.67552	7.0913788	2.3590064	0.048803052	0.019422648
7	1.0518533	0.45252743	2.1388016	676.91409	7.7518312	2.7211677	-0.010741899	-0.061844781
8	3.7392392	-0.21207263	1.1334813	671.18233	29.379418	2.6877155	-0.27511144	-0.30053296
9	0.54163444	0.25383075	0.64851615	984.55045	10.379627	2.1422335	0.097199189	0.14019392
10	1.277467	0.27687017	0.54791956	741.65523	11.096324	1.7463073	-0.0035262638	-0.31179599
11	1.0898791	-0.45835559	2.0695006	1571.066	7.2944496	3.2185212	0.34822021	0.1341706
12	2.4513505	-0.22354046	0.33238289	909.50328	9.1173825	2.8691059	0.00035338546	-0.079413334
13	3.934066	-0.64189086	0.9236774	614.49427	7.4017692	1.7240028	-0.070946588	0.1966779
14	0.17145007	0.40632663	0.63911067	680.4605	11.538822	2.172173	0.099018308	0.040376543
15	5.6884721	0.11746066	2.4076972	796.80214	11.863441	2.6060051	0.0026363106	0.10989572
16	5.8845313	-0.62850955	0.82015032	237.62209	8.8865488	1.2486264	0.2965044	-0.024748309
17	0.10294539	0.85642553	2.5697558	977.51108	10.471002	2.5457646	0.020919179	0.20363423
18	3.3950243	-0.33706707	2.3010108	377.45808	6.9233633	1.4729863	0.023810502	-0.15848848
19	1.4256659	-1.163838	1.2945891	376.66815	6.3592387	2.0996317	-0.76463326	-0.21224145
20	3.6029505	-0.86447741	2.8300176	1685.6466	8.7569192	2.6963987	0.51899562	-0.018084378
21	2.434501	-0.44445802	2.6385445	972.46927	7.8522919	2.8527326	0.42120534	0.054973355
22	1.8504877	-0.031823257	0.82568036	974.16873	8.0196453	2.5425129	-0.0228917	-0.032144106
23	5.8493326	-0.054763019	2.7044718	981.3745	8.053348	2.874193	-0.17424538	0.091190098
24	1.6187509	-1.2082629	2.241285	466.92668	7.1203167	1.9142009	-0.26478138	0.0010580959
25	2.2987218	-0.66782778	2.2454705	590.35064	8.0301412	2.3409398	-0.58130637	-0.14153248
26	1.5388677	0.18276506	2.8151137	1311.0416	7.2688118	2.5292291	-0.086228511	0.0069659876
27	3.3135728	0.72209747	2.3516611	963.72909	13.491788	1.8634437	-0.1448699	0.17510206
28	2.8306436	0.19983041	2.6879702	1117.8936	8.10112	2.8078689	-0.090155648	0.29291495
29	1.1892988	0.26234991	0.54185913	1279.6209	8.8989146	2.3727543	0.032581109	0.1608819
30	1.7616645	-0.23895613	2.7726104	804.42316	7.5730817	2.6824588	0.0024890265	0.14925408
31	1.786631	0.68409147	0.40715415	892.46718	7.935364	2.5280115	0.38945902	-0.1070971
32	0.13958807	-0.9271967	0.95901775	749.87927	7.6343476	1.9603411	0.78779954	-0.052055652
33	4.0838712	-0.79493072	2.3354544	650.42247	8.1803652	2.0437392	-0.014035812	-0.026647055
34	2.3531795	0.055067242	0.14395914	519.22111	6.7088672	2.4295106	-0.55609306	0.18133192
35	1.7542944	-0.024825885	0.4115078	836.53576	7.4152754	1.9587134	-0.0030258837	0.020243413
36	4.6016685	-0.43314576	2.5337191	535.01321	8.7853964	1.5240756	-0.24790648	0.10920311
37	5.1192513	1.3241588	2.59754	2434.5821	17.5491	3.5309537	-0.060284217	-0.035227143
38	5.3373964	0.1944663	2.1127356	108.89198	11.447772	2.3097451	0.38606447	-0.13437029
39	5.6967739	0.28608051	0.4561375	823.29883	12.779806	2.2526738	-0.83429979	-0.15898473
40	5.7311327	0.79517612	0.80954091	389.4114	7.0134935	1.9438963	0.2221946	-0.23652277
